Transaction_ID,Date,State,City,Station_ID,Fuel_Type,Customer_Type,Vehicle_Type,Quantity_Litres,Price_Per_Litre,Revenue,Payment_Mode,Column1,Column2,Month
TXN000743,2025-01-02,Karnataka,Bengaluru,ST002,Diesel,Commercial,Car,52.36,96.1,5031.8,UPI,742,Mismatch,Jan 2025
TXN000744,2025-04-28,Telangana,Hyderabad,ST036,Petrol,Commercial,Car,4.16,109.77,456.64,Cash,743,Mismatch,Apr 2025
TXN000745,2025-04-02,Telangana,Hyderabad,ST026,E20,Commercial,Bike,40.73,108.03,4400.06,UPI,744,Mismatch,Apr 2025
TXN000746,2025-04-13,Andhra Pradesh,Visakhapatnam,ST036,Petrol,Commercial,Bus,65.11,110.24,7177.73,UPI,745,Mismatch,Apr 2025
TXN000747,2025-03-08,Maharashtra,Pune,ST027,Petrol,Individual,Bus,54.4,108.62,5908.93,Cash,746,Mismatch,Mar 2025
TXN000748,2025-02-13,Tamil Nadu,Chennai,ST026,Diesel,Commercial,Bus,74.12,96.56,7157.03,Card,747,Mismatch,Feb 2025
TXN000749,2025-06-21,Maharashtra,Pune,ST038,E20,Commercial,Bus,72.59,107.71,7818.67,Card,748,Mismatch,Jun 2025
TXN000750,2025-02-20,Andhra Pradesh,Visakhapatnam,ST050,Petrol,Commercial,Truck,78.72,107.2,8438.78,Card,749,Mismatch,Feb 2025
TXN000751,2025-01-30,Karnataka,Bengaluru,ST018,E20,Individual,Truck,21.29,108.12,2301.87,UPI,750,Mismatch,Jan 2025
TXN000752,2025-02-23,Andhra Pradesh,Visakhapatnam,ST050,Petrol,Commercial,Car,59.93,106.61,6389.14,UPI,751,Mismatch,Feb 2025
TXN000753,2025-05-02,Tamil Nadu,Chennai,ST043,E20,Individual,Bike,3.34,108.13,361.15,UPI,752,Mismatch,May 2025
TXN000754,2025-04-26,Karnataka,Bengaluru,ST012,E20,Individual,Bike,64.13,105.57,6770.2,Cash,753,Mismatch,Apr 2025
TXN000755,2025-01-08,Tamil Nadu,Chennai,ST048,E20,Commercial,Car,65.21,107.33,6998.99,Card,754,Mismatch,Jan 2025
TXN000756,2025-03-20,Maharashtra,Pune,ST047,Petrol,Commercial,Truck,63.19,109.81,6938.89,UPI,755,Mismatch,Mar 2025
TXN000757,2025-05-10,Karnataka,Bengaluru,ST019,Petrol,Individual,Bike,12.6,109.99,1385.87,Cash,756,Mismatch,May 2025
TXN000758,2025-03-04,Tamil Nadu,Chennai,ST003,Diesel,Individual,Bus,34.65,97.08,3363.82,UPI,757,Mismatch,Mar 2025
TXN000759,2025-04-11,Maharashtra,Pune,ST013,Diesel,Commercial,Car,75.98,95.77,7276.6,Card,758,Mismatch,Apr 2025
TXN000760,2025-05-09,Tamil Nadu,Chennai,ST050,Petrol,Commercial,Bus,57.65,109.44,6309.22,Card,759,Mismatch,May 2025
TXN000761,2025-06-19,Maharashtra,Pune,ST033,E20,Individual,Bike,75.8,106.31,8058.3,Card,760,Mismatch,Jun 2025
TXN000762,2025-02-20,Karnataka,Bengaluru,ST001,Petrol,Individual,Truck,6.65,108.12,719.0,UPI,761,Mismatch,Feb 2025
TXN000763,2025-03-21,Tamil Nadu,Chennai,ST008,Petrol,Commercial,Bus,11.37,108.3,1231.37,Cash,762,Mismatch,Mar 2025
TXN000764,2025-03-02,Telangana,Hyderabad,ST015,E20,Individual,Auto,15.63,106.16,1659.28,Card,763,Mismatch,Mar 2025
TXN000765,2025-05-12,Tamil Nadu,Chennai,ST009,Petrol,Commercial,Car,46.54,109.87,5113.35,UPI,764,Mismatch,May 2025
TXN000766,2025-05-31,Andhra Pradesh,Visakhapatnam,ST035,Petrol,Commercial,Car,14.63,108.09,1581.36,Card,765,Mismatch,May 2025
TXN000767,2025-02-05,Tamil Nadu,Chennai,ST034,E20,Commercial,Auto,42.87,105.07,4504.35,Card,766,Mismatch,Feb 2025
TXN000768,2025-06-26,Tamil Nadu,Chennai,ST028,Diesel,Individual,Car,74.82,98.14,7342.83,UPI,767,Mismatch,Jun 2025
TXN000769,2025-01-24,Tamil Nadu,Chennai,ST030,Petrol,Individual,Bike,53.42,108.34,5787.52,Cash,768,Mismatch,Jan 2025
TXN000770,2025-06-16,Maharashtra,Pune,ST038,E20,Commercial,Auto,52.41,108.44,5683.34,Cash,769,Mismatch,Jun 2025
TXN000771,2025-02-11,Telangana,Hyderabad,ST017,Diesel,Individual,Truck,56.1,97.5,5469.75,Cash,770,Mismatch,Feb 2025
TXN000772,2025-01-08,Telangana,Hyderabad,ST041,Petrol,Individual,Car,41.1,109.01,4480.31,Cash,771,Mismatch,Jan 2025
TXN000773,2025-05-23,Telangana,Hyderabad,ST028,E20,Individual,Auto,70.38,108.01,7601.74,Cash,772,Mismatch,May 2025
TXN000774,2025-06-24,Telangana,Hyderabad,ST028,Petrol,Individual,Bus,27.0,106.58,2877.66,Card,773,Mismatch,Jun 2025
TXN000775,2025-02-25,Tamil Nadu,Chennai,ST032,E20,Commercial,Bus,13.34,106.04,1414.57,Cash,774,Mismatch,Feb 2025
TXN000776,2025-03-23,Telangana,Hyderabad,ST027,Petrol,Individual,Bike,69.56,106.55,7411.62,Card,775,Mismatch,Mar 2025
TXN000777,2025-01-07,Tamil Nadu,Chennai,ST010,Diesel,Commercial,Auto,33.37,95.39,3183.16,Cash,776,Mismatch,Jan 2025
TXN000778,2025-01-21,Maharashtra,Pune,ST023,Petrol,Commercial,Bike,48.01,110.5,5305.1,UPI,777,Mismatch,Jan 2025
TXN000779,2025-03-30,Andhra Pradesh,Visakhapatnam,ST045,E20,Commercial,Car,47.51,106.52,5060.77,Card,778,Mismatch,Mar 2025
TXN000780,2025-06-18,Tamil Nadu,Chennai,ST035,Petrol,Commercial,Truck,34.18,110.21,3766.98,UPI,779,Mismatch,Jun 2025
TXN000781,2025-02-19,Telangana,Hyderabad,ST042,Petrol,Individual,Truck,16.58,109.86,1821.48,UPI,780,Mismatch,Feb 2025
TXN000782,2025-02-18,Telangana,Hyderabad,ST049,Petrol,Commercial,Bike,56.82,110.22,6262.7,Cash,781,Mismatch,Feb 2025
TXN000783,2025-05-16,Andhra Pradesh,Visakhapatnam,ST034,Petrol,Commercial,Bike,72.32,106.65,7712.93,Cash,782,Mismatch,May 2025
TXN000784,2025-03-07,Tamil Nadu,Chennai,ST040,Diesel,Commercial,Auto,78.53,94.61,7429.72,Card,783,Mismatch,Mar 2025
TXN000785,2025-03-03,Andhra Pradesh,Visakhapatnam,ST038,Diesel,Individual,Truck,13.07,96.68,1263.61,UPI,784,Mismatch,Mar 2025
TXN000786,2025-04-25,Karnataka,Bengaluru,ST017,E20,Commercial,Bus,45.11,108.05,4874.14,Card,785,Mismatch,Apr 2025
TXN000787,2025-06-15,Telangana,Hyderabad,ST016,Petrol,Commercial,Bike,24.36,108.17,2635.02,Card,786,Mismatch,Jun 2025
TXN000788,2025-06-28,Tamil Nadu,Chennai,ST027,Petrol,Commercial,Car,11.79,108.24,1276.15,Cash,787,Mismatch,Jun 2025
TXN000789,2025-04-10,Andhra Pradesh,Visakhapatnam,ST015,E20,Commercial,Truck,58.09,105.74,6142.44,Cash,788,Mismatch,Apr 2025
TXN000790,2025-03-24,Maharashtra,Pune,ST043,E20,Individual,Bus,49.84,106.85,5325.4,Cash,789,Mismatch,Mar 2025
TXN000791,2025-03-01,Karnataka,Bengaluru,ST003,Petrol,Commercial,Bus,52.13,110.39,5754.63,Card,790,Mismatch,Mar 2025
TXN000792,2025-06-24,Tamil Nadu,Chennai,ST038,E20,Commercial,Truck,48.29,107.74,5202.76,Cash,791,Mismatch,Jun 2025
TXN000793,2025-01-16,Karnataka,Bengaluru,ST029,E20,Commercial,Car,70.51,107.07,7549.51,Card,792,Mismatch,Jan 2025
TXN000794,2025-06-11,Telangana,Hyderabad,ST011,Petrol,Commercial,Car,57.16,107.17,6125.84,Card,793,Mismatch,Jun 2025
TXN000795,2025-06-09,Maharashtra,Pune,ST019,Diesel,Commercial,Auto,73.73,95.35,7030.16,Cash,794,Mismatch,Jun 2025
TXN000796,2025-01-28,Telangana,Hyderabad,ST042,E20,Individual,Bus,45.2,105.57,4771.76,UPI,795,Mismatch,Jan 2025
TXN000797,2025-04-01,Karnataka,Bengaluru,ST047,Petrol,Commercial,Truck,55.59,107.53,5977.59,Cash,796,Mismatch,Apr 2025
TXN000798,2025-02-18,Karnataka,Bengaluru,ST020,Diesel,Individual,Bike,59.89,97.94,5865.63,Cash,797,Mismatch,Feb 2025
TXN000799,2025-05-10,Telangana,Hyderabad,ST012,E20,Individual,Bike,7.75,106.85,828.09,Cash,798,Mismatch,May 2025
TXN000800,2025-04-10,Karnataka,Bengaluru,ST049,Diesel,Commercial,Car,50.72,97.26,4933.03,Cash,799,Mismatch,Apr 2025
TXN000801,2025-01-30,Telangana,Hyderabad,ST007,Petrol,Commercial,Car,41.18,107.2,4414.5,Cash,800,Mismatch,Jan 2025
TXN000802,2025-06-09,Tamil Nadu,Chennai,ST029,Diesel,Commercial,Bike,13.27,96.8,1284.54,UPI,801,Mismatch,Jun 2025
TXN000803,2025-02-09,Karnataka,Bengaluru,ST003,Petrol,Individual,Bike,78.57,107.77,8467.49,Cash,802,Mismatch,Feb 2025
TXN000804,2025-02-14,Telangana,Hyderabad,ST026,E20,Individual,Bus,26.12,106.53,2782.56,Card,803,Mismatch,Feb 2025
TXN000805,2025-05-06,Andhra Pradesh,Visakhapatnam,ST036,E20,Commercial,Bus,46.23,108.11,4997.93,UPI,804,Mismatch,May 2025
TXN000806,2025-01-04,Tamil Nadu,Chennai,ST037,Petrol,Commercial,Car,29.18,109.48,3194.63,UPI,805,Mismatch,Jan 2025
TXN000807,2025-04-26,Tamil Nadu,Chennai,ST025,Diesel,Individual,Car,30.68,94.57,2901.41,UPI,806,Mismatch,Apr 2025
TXN000808,2025-02-05,Karnataka,Bengaluru,ST027,E20,Individual,Auto,42.61,105.72,4504.73,UPI,807,Mismatch,Feb 2025
TXN000809,2025-02-26,Tamil Nadu,Chennai,ST001,E20,Commercial,Truck,41.58,106.21,4416.21,Cash,808,Mismatch,Feb 2025
TXN000810,2025-06-10,Tamil Nadu,Chennai,ST026,Diesel,Individual,Truck,6.33,95.27,603.06,UPI,809,Mismatch,Jun 2025
TXN000811,2025-02-20,Andhra Pradesh,Visakhapatnam,ST002,Petrol,Commercial,Bike,25.22,107.1,2701.06,Cash,810,Mismatch,Feb 2025
TXN000812,2025-06-23,Telangana,Hyderabad,ST022,Petrol,Commercial,Bus,33.56,106.59,3577.16,Cash,811,Mismatch,Jun 2025
TXN000813,2025-03-18,Karnataka,Bengaluru,ST042,E20,Individual,Bus,58.54,105.5,6175.97,Cash,812,Mismatch,Mar 2025
TXN000814,2025-06-20,Telangana,Hyderabad,ST046,E20,Individual,Bike,37.87,108.15,4095.64,Card,813,Mismatch,Jun 2025
TXN000815,2025-01-22,Andhra Pradesh,Visakhapatnam,ST039,Petrol,Commercial,Car,49.48,110.3,5457.64,Cash,814,Mismatch,Jan 2025
TXN000816,2025-05-22,Maharashtra,Pune,ST017,Diesel,Individual,Truck,75.32,95.58,7199.09,Card,815,Mismatch,May 2025
TXN000817,2025-01-13,Telangana,Hyderabad,ST036,Petrol,Individual,Truck,42.72,109.12,4661.61,UPI,816,Mismatch,Jan 2025
TXN000818,2025-02-11,Karnataka,Bengaluru,ST027,Petrol,Individual,Auto,46.9,109.15,5119.14,UPI,817,Mismatch,Feb 2025
TXN000819,2025-03-19,Karnataka,Bengaluru,ST015,Diesel,Individual,Car,58.79,94.89,5578.58,UPI,818,Mismatch,Mar 2025
TXN000820,2025-01-18,Telangana,Hyderabad,ST029,Diesel,Commercial,Truck,45.18,94.3,4260.47,UPI,819,Mismatch,Jan 2025
TXN000821,2025-02-05,Maharashtra,Pune,ST001,Petrol,Individual,Bus,44.4,107.58,4776.55,Cash,820,Mismatch,Feb 2025
TXN000822,2025-03-21,Telangana,Hyderabad,ST004,Diesel,Commercial,Auto,6.18,98.0,605.64,UPI,821,Mismatch,Mar 2025
TXN000823,2025-06-20,Karnataka,Bengaluru,ST006,Diesel,Individual,Bus,79.79,98.11,7828.2,Card,822,Mismatch,Jun 2025
TXN000824,2025-04-21,Andhra Pradesh,Visakhapatnam,ST029,E20,Individual,Bike,30.94,107.74,3333.48,Card,823,Mismatch,Apr 2025
TXN000825,2025-05-27,Telangana,Hyderabad,ST050,E20,Individual,Bus,4.97,106.77,530.65,UPI,824,Mismatch,May 2025
TXN000826,2025-04-04,Maharashtra,Pune,ST027,Petrol,Commercial,Bike,23.87,109.98,2625.22,UPI,825,Mismatch,Apr 2025
TXN000827,2025-04-22,Telangana,Hyderabad,ST005,E20,Commercial,Bus,60.85,105.92,6445.23,UPI,826,Mismatch,Apr 2025
TXN000828,2025-03-10,Telangana,Hyderabad,ST013,E20,Commercial,Auto,47.46,105.91,5026.49,Card,827,Mismatch,Mar 2025
TXN000829,2025-03-09,Andhra Pradesh,Visakhapatnam,ST034,Petrol,Commercial,Truck,56.3,106.99,6023.54,Cash,828,Mismatch,Mar 2025
TXN000830,2025-04-24,Telangana,Hyderabad,ST011,Diesel,Individual,Truck,72.34,94.32,6823.11,UPI,829,Mismatch,Apr 2025
TXN000831,2025-04-26,Andhra Pradesh,Visakhapatnam,ST038,E20,Individual,Bike,27.72,106.35,2948.02,UPI,830,Mismatch,Apr 2025
TXN000832,2025-01-30,Telangana,Hyderabad,ST035,Petrol,Commercial,Auto,61.44,108.66,6676.07,UPI,831,Mismatch,Jan 2025
TXN000833,2025-06-27,Karnataka,Bengaluru,ST040,E20,Commercial,Auto,76.1,106.97,8140.42,UPI,832,Mismatch,Jun 2025
TXN000834,2025-06-12,Tamil Nadu,Chennai,ST031,Diesel,Individual,Truck,11.69,96.73,1130.77,UPI,833,Mismatch,Jun 2025
TXN000835,2025-06-16,Tamil Nadu,Chennai,ST010,Diesel,Commercial,Truck,54.71,94.25,5156.42,Cash,834,Mismatch,Jun 2025
TXN000836,2025-03-14,Andhra Pradesh,Visakhapatnam,ST046,Petrol,Commercial,Bus,54.99,108.3,5955.42,Card,835,Mismatch,Mar 2025
TXN000837,2025-01-21,Maharashtra,Pune,ST045,E20,Individual,Bus,34.92,106.81,3729.81,UPI,836,Mismatch,Jan 2025
TXN000838,2025-06-29,Telangana,Hyderabad,ST004,Petrol,Individual,Bus,72.05,107.6,7752.58,Cash,837,Mismatch,Jun 2025
TXN000839,2025-01-10,Maharashtra,Pune,ST044,E20,Commercial,Auto,10.39,105.97,1101.03,Card,838,Mismatch,Jan 2025
TXN000840,2025-06-16,Karnataka,Bengaluru,ST031,Diesel,Individual,Bus,19.95,97.69,1948.92,UPI,839,Mismatch,Jun 2025
TXN000841,2025-03-08,Tamil Nadu,Chennai,ST035,Diesel,Individual,Car,24.65,94.5,2329.42,Card,840,Mismatch,Mar 2025
TXN000842,2025-06-29,Telangana,Hyderabad,ST007,E20,Individual,Car,25.48,108.21,2757.19,UPI,841,Mismatch,Jun 2025
TXN000843,2025-05-08,Maharashtra,Pune,ST043,Diesel,Commercial,Bike,42.26,94.26,3983.43,UPI,842,Mismatch,May 2025
TXN000844,2025-01-01,Tamil Nadu,Chennai,ST037,E20,Individual,Auto,26.99,106.41,2872.01,UPI,843,Mismatch,Jan 2025
TXN000845,2025-05-28,Karnataka,Bengaluru,ST031,Diesel,Individual,Auto,16.25,97.09,1577.71,Cash,844,Mismatch,May 2025
TXN000846,2025-02-12,Tamil Nadu,Chennai,ST019,Petrol,Commercial,Truck,51.03,108.7,5546.96,UPI,845,Mismatch,Feb 2025
TXN000847,2025-02-22,Andhra Pradesh,Visakhapatnam,ST017,Petrol,Commercial,Auto,54.57,106.6,5817.16,Card,846,Mismatch,Feb 2025
TXN000848,2025-05-15,Andhra Pradesh,Visakhapatnam,ST038,Diesel,Individual,Car,78.43,96.03,7531.63,UPI,847,Mismatch,May 2025
TXN000849,2025-03-11,Karnataka,Bengaluru,ST007,Diesel,Individual,Car,11.02,97.48,1074.23,Card,848,Mismatch,Mar 2025
TXN000850,2025-03-21,Tamil Nadu,Chennai,ST002,E20,Commercial,Bus,56.69,108.72,6163.34,UPI,849,Mismatch,Mar 2025
TXN000851,2025-05-03,Maharashtra,Pune,ST006,Diesel,Individual,Bike,36.3,95.86,3479.72,Cash,850,Mismatch,May 2025
TXN000852,2025-01-10,Tamil Nadu,Chennai,ST039,Diesel,Individual,Car,57.88,96.65,5594.1,Card,851,Mismatch,Jan 2025
TXN000853,2025-05-09,Tamil Nadu,Chennai,ST034,Diesel,Individual,Bus,29.69,96.8,2873.99,Cash,852,Mismatch,May 2025
TXN000854,2025-05-03,Karnataka,Bengaluru,ST012,Petrol,Commercial,Truck,48.77,109.59,5344.7,Card,853,Mismatch,May 2025
TXN000855,2025-05-26,Karnataka,Bengaluru,ST010,Diesel,Commercial,Bus,20.09,95.5,1918.6,Cash,854,Mismatch,May 2025
TXN000856,2025-05-26,Tamil Nadu,Chennai,ST030,E20,Individual,Auto,60.33,105.9,6388.95,Cash,855,Mismatch,May 2025
TXN000857,2025-02-07,Telangana,Hyderabad,ST031,Petrol,Individual,Bike,70.51,107.17,7556.56,UPI,856,Mismatch,Feb 2025
TXN000858,2025-04-18,Maharashtra,Pune,ST015,Petrol,Individual,Car,20.45,109.59,2241.12,UPI,857,Mismatch,Apr 2025
TXN000859,2025-04-20,Karnataka,Bengaluru,ST007,Petrol,Individual,Car,31.44,108.48,3410.61,Cash,858,Mismatch,Apr 2025
TXN000860,2025-02-11,Maharashtra,Pune,ST031,E20,Commercial,Bus,24.3,108.23,2629.99,Card,859,Mismatch,Feb 2025
TXN000861,2025-03-17,Maharashtra,Pune,ST038,Petrol,Commercial,Bus,8.52,110.06,937.71,Cash,860,Mismatch,Mar 2025
TXN000862,2025-05-18,Maharashtra,Pune,ST013,Diesel,Individual,Bus,12.67,96.39,1221.26,UPI,861,Mismatch,May 2025
TXN000863,2025-03-18,Telangana,Hyderabad,ST001,Diesel,Individual,Truck,74.88,96.54,7228.92,UPI,862,Mismatch,Mar 2025
TXN000864,2025-04-08,Karnataka,Bengaluru,ST020,E20,Commercial,Truck,4.73,106.74,504.88,Cash,863,Mismatch,Apr 2025
TXN000865,2025-02-09,Telangana,Hyderabad,ST024,Petrol,Commercial,Auto,36.23,106.96,3875.16,Cash,864,Mismatch,Feb 2025
TXN000866,2025-02-21,Tamil Nadu,Chennai,ST046,Diesel,Commercial,Truck,58.3,95.8,5585.14,UPI,865,Mismatch,Feb 2025
TXN000867,2025-06-19,Telangana,Hyderabad,ST027,Petrol,Commercial,Truck,52.01,108.85,5661.29,Cash,866,Mismatch,Jun 2025
TXN000868,2025-03-26,Telangana,Hyderabad,ST009,Diesel,Commercial,Bike,24.85,97.11,2413.18,Cash,867,Mismatch,Mar 2025
TXN000869,2025-04-19,Maharashtra,Pune,ST021,Diesel,Individual,Auto,6.32,97.23,614.49,UPI,868,Mismatch,Apr 2025
TXN000870,2025-04-04,Maharashtra,Pune,ST028,E20,Individual,Car,4.75,107.76,511.86,Card,869,Mismatch,Apr 2025
TXN000871,2025-02-21,Maharashtra,Pune,ST022,Diesel,Commercial,Bike,8.92,95.48,851.68,UPI,870,Mismatch,Feb 2025
TXN000872,2025-04-26,Tamil Nadu,Chennai,ST048,Diesel,Individual,Bus,70.86,97.43,6903.89,UPI,871,Mismatch,Apr 2025
TXN000873,2025-05-26,Maharashtra,Pune,ST017,E20,Commercial,Car,50.31,107.47,5406.82,Card,872,Mismatch,May 2025
TXN000874,2025-05-21,Karnataka,Bengaluru,ST035,Diesel,Individual,Bike,18.02,94.61,1704.87,Card,873,Mismatch,May 2025
TXN000875,2025-04-10,Tamil Nadu,Chennai,ST016,Petrol,Individual,Bike,56.45,108.47,6123.13,Cash,874,Mismatch,Apr 2025
TXN000876,2025-01-14,Andhra Pradesh,Visakhapatnam,ST046,Diesel,Commercial,Car,9.03,95.96,866.52,Card,875,Mismatch,Jan 2025
TXN000877,2025-06-21,Andhra Pradesh,Visakhapatnam,ST016,Diesel,Commercial,Auto,5.97,97.58,582.55,Card,876,Mismatch,Jun 2025
TXN000878,2025-03-02,Maharashtra,Pune,ST006,Petrol,Individual,Bike,77.44,108.58,8408.44,UPI,877,Mismatch,Mar 2025
TXN000879,2025-01-16,Telangana,Hyderabad,ST039,Diesel,Individual,Car,26.64,95.09,2533.2,Cash,878,Mismatch,Jan 2025
TXN000880,2025-04-27,Karnataka,Bengaluru,ST015,E20,Commercial,Auto,77.34,108.32,8377.47,Cash,879,Mismatch,Apr 2025
TXN000881,2025-03-30,Andhra Pradesh,Visakhapatnam,ST028,Petrol,Commercial,Auto,7.74,110.11,852.25,Card,880,Mismatch,Mar 2025
TXN000882,2025-03-03,Andhra Pradesh,Visakhapatnam,ST003,E20,Commercial,Car,11.03,105.73,1166.2,Cash,881,Mismatch,Mar 2025
TXN000883,2025-01-01,Telangana,Hyderabad,ST032,Petrol,Individual,Bike,24.92,108.57,2705.56,Card,882,Mismatch,Jan 2025
TXN000884,2025-01-19,Maharashtra,Pune,ST013,Diesel,Individual,Bus,76.38,97.23,7426.43,UPI,883,Mismatch,Jan 2025
TXN000885,2025-02-11,Maharashtra,Pune,ST041,Diesel,Commercial,Bike,47.17,95.11,4486.34,UPI,884,Mismatch,Feb 2025
TXN000886,2025-01-24,Maharashtra,Pune,ST020,Petrol,Commercial,Bike,35.47,109.81,3894.96,UPI,885,Mismatch,Jan 2025
TXN000887,2025-01-01,Tamil Nadu,Chennai,ST047,Petrol,Individual,Car,21.05,107.47,2262.24,UPI,886,Mismatch,Jan 2025
TXN000888,2025-04-15,Maharashtra,Pune,ST025,Diesel,Commercial,Auto,59.48,97.51,5799.89,UPI,887,Mismatch,Apr 2025
TXN000889,2025-03-31,Maharashtra,Pune,ST016,Diesel,Commercial,Bike,40.43,96.94,3919.28,UPI,888,Mismatch,Mar 2025
TXN000890,2025-06-04,Maharashtra,Pune,ST033,Petrol,Individual,Auto,46.62,107.7,5020.97,Cash,889,Mismatch,Jun 2025
TXN000891,2025-02-17,Tamil Nadu,Chennai,ST024,Diesel,Individual,Bus,3.02,97.6,294.75,UPI,890,Mismatch,Feb 2025
TXN000892,2025-01-17,Andhra Pradesh,Visakhapatnam,ST010,Petrol,Commercial,Truck,4.44,108.51,481.78,Card,891,Mismatch,Jan 2025
TXN000893,2025-03-18,Karnataka,Bengaluru,ST012,E20,Commercial,Bike,49.99,105.18,5257.95,UPI,892,Mismatch,Mar 2025
TXN000894,2025-01-02,Maharashtra,Pune,ST017,E20,Commercial,Truck,12.74,107.64,1371.33,Card,893,Mismatch,Jan 2025
TXN000895,2025-04-30,Karnataka,Bengaluru,ST003,E20,Commercial,Bike,39.56,105.55,4175.56,UPI,894,Mismatch,Apr 2025
TXN000896,2025-04-06,Andhra Pradesh,Visakhapatnam,ST010,Petrol,Individual,Auto,41.32,107.42,4438.59,Cash,895,Mismatch,Apr 2025
TXN000897,2025-03-02,Telangana,Hyderabad,ST013,Diesel,Commercial,Auto,37.42,97.09,3633.11,Card,896,Mismatch,Mar 2025
TXN000898,2025-04-22,Karnataka,Bengaluru,ST001,Petrol,Commercial,Bus,72.73,106.67,7758.11,UPI,897,Mismatch,Apr 2025
TXN000899,2025-01-28,Karnataka,Bengaluru,ST017,Petrol,Individual,Car,21.34,108.78,2321.37,Card,898,Mismatch,Jan 2025
TXN000900,2025-06-24,Maharashtra,Pune,ST033,Petrol,Commercial,Car,71.21,106.9,7612.35,Card,899,Mismatch,Jun 2025
TXN000901,2025-02-20,Maharashtra,Pune,ST044,Diesel,Individual,Car,25.85,97.6,2522.96,UPI,900,Mismatch,Feb 2025
TXN000902,2025-01-17,Maharashtra,Pune,ST014,E20,Commercial,Bus,3.05,105.08,320.49,Cash,901,Mismatch,Jan 2025
TXN000903,2025-01-21,Maharashtra,Pune,ST002,Petrol,Individual,Bus,4.63,107.56,498.0,Cash,902,Mismatch,Jan 2025
TXN000904,2025-05-04,Karnataka,Bengaluru,ST011,Petrol,Individual,Auto,61.47,108.59,6675.03,Card,903,Mismatch,May 2025
TXN000905,2025-01-27,Andhra Pradesh,Visakhapatnam,ST004,Diesel,Individual,Car,57.71,96.14,5548.24,Cash,904,Mismatch,Jan 2025
TXN000906,2025-01-21,Karnataka,Bengaluru,ST049,Petrol,Commercial,Truck,36.39,107.5,3911.93,Cash,905,Mismatch,Jan 2025
TXN000907,2025-05-21,Andhra Pradesh,Visakhapatnam,ST015,Petrol,Individual,Bus,60.55,106.98,6477.64,UPI,906,Mismatch,May 2025
TXN000908,2025-06-29,Maharashtra,Pune,ST017,Petrol,Individual,Bike,77.73,108.71,8450.03,UPI,907,Mismatch,Jun 2025
TXN000909,2025-01-29,Andhra Pradesh,Visakhapatnam,ST039,Diesel,Commercial,Bike,16.61,98.09,1629.27,Card,908,Mismatch,Jan 2025
TXN000910,2025-01-06,Andhra Pradesh,Visakhapatnam,ST021,Petrol,Individual,Bike,12.07,110.29,1331.2,Cash,909,Mismatch,Jan 2025
TXN000911,2025-06-24,Andhra Pradesh,Visakhapatnam,ST031,Petrol,Individual,Car,7.98,109.54,874.13,Cash,910,Mismatch,Jun 2025
TXN000912,2025-01-01,Maharashtra,Pune,ST041,Diesel,Individual,Auto,39.33,94.65,3722.58,Cash,911,Mismatch,Jan 2025
TXN000913,2025-01-27,Tamil Nadu,Chennai,ST002,Diesel,Commercial,Car,19.38,95.3,1846.91,Card,912,Mismatch,Jan 2025
TXN000914,2025-06-13,Karnataka,Bengaluru,ST030,Petrol,Individual,Bike,67.33,106.92,7198.92,Card,913,Mismatch,Jun 2025
TXN000915,2025-06-27,Andhra Pradesh,Visakhapatnam,ST034,Petrol,Individual,Bus,61.72,109.49,6757.72,Cash,914,Mismatch,Jun 2025
TXN000916,2025-02-07,Andhra Pradesh,Visakhapatnam,ST001,Petrol,Individual,Truck,35.42,106.82,3783.56,Card,915,Mismatch,Feb 2025
TXN000917,2025-06-09,Maharashtra,Pune,ST014,Petrol,Commercial,Bike,57.01,108.03,6158.79,Card,916,Mismatch,Jun 2025
TXN000918,2025-04-26,Andhra Pradesh,Visakhapatnam,ST005,E20,Individual,Truck,37.31,107.4,4007.09,Cash,917,Mismatch,Apr 2025
TXN000919,2025-04-04,Andhra Pradesh,Visakhapatnam,ST025,Diesel,Commercial,Auto,10.26,95.03,975.01,UPI,918,Mismatch,Apr 2025
TXN000920,2025-05-14,Andhra Pradesh,Visakhapatnam,ST029,E20,Individual,Auto,73.34,104.94,7696.3,UPI,919,Mismatch,May 2025
TXN000921,2025-06-25,Karnataka,Bengaluru,ST024,Diesel,Individual,Bike,25.69,96.9,2489.36,Cash,920,Mismatch,Jun 2025
TXN000922,2025-05-18,Andhra Pradesh,Visakhapatnam,ST032,Petrol,Individual,Auto,52.46,107.88,5659.38,Card,921,Mismatch,May 2025
TXN000923,2025-05-15,Maharashtra,Pune,ST029,E20,Individual,Bus,55.88,108.04,6037.28,UPI,922,Mismatch,May 2025
TXN000924,2025-06-28,Andhra Pradesh,Visakhapatnam,ST032,Diesel,Individual,Car,41.19,97.1,3999.55,UPI,923,Mismatch,Jun 2025
TXN000925,2025-02-16,Tamil Nadu,Chennai,ST006,E20,Individual,Truck,22.06,106.76,2355.13,Card,924,Mismatch,Feb 2025
TXN000926,2025-06-22,Andhra Pradesh,Visakhapatnam,ST026,Diesel,Commercial,Auto,79.56,95.86,7626.62,UPI,925,Mismatch,Jun 2025
TXN000927,2025-06-01,Maharashtra,Pune,ST043,E20,Individual,Car,38.92,107.33,4177.28,Card,926,Mismatch,Jun 2025
TXN000928,2025-03-16,Karnataka,Bengaluru,ST047,Diesel,Individual,Bus,11.16,97.05,1083.08,Card,927,Mismatch,Mar 2025
